Région,AE,CAP,Cercle,Commune,NOM_ETABLISSEMENT,Localites,X,Y,CODE_ETABLISSEMENT,Localisation,CYCLE,STATUT,PRESENCE_RESTAURANT,PRESENCE_LATRINES,LATRINES_FILLES_SEPAREES,NOMBRE_LATRINES,EAU_POTABLE,GARCONS,FILLES,TOTAL,NBRE ENSEIGNANTS
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BABY SCHOOL [1er C],,,,722853,A localiser,1er cycle,Privé laïc,0,1,0,4,1) robinet ,25,19,44,8
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BABY SCHOOL [2ème C],,,,11040126,A localiser,2ème cycle,Privé laïc,0,1,0,4,1) robinet ,6,4,10,5
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI A,,-8.0095666667,12.5980666667,729001,,1er cycle,Public,0,1,0,2,1) robinet ,300,311,611,6
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI B,,-8.0082166667,12.5975333333,729002,,1er cycle,Public,0,0,,,5) pas de point d'eau,362,369,731,6
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI C,,-8.0087166667,12.5980166667,729003,,1er cycle,Public,0,1,0,3,5) pas de point d'eau,294,301,595,8
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI D,,-8.0087166667,12.5980166667,729004,,1er cycle,Public,0,1,0,7,5) pas de point d'eau,335,342,677,8
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI E,,-8.0098,12.59805,950057,,1er cycle,Public,0,1,0,2,5) pas de point d'eau,328,322,650,7
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI F,,,,1069182,A localiser,1er cycle,Public,0,1,0,2,5) pas de point d'eau,250,245,495,8
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI H,,,,11074969,A localiser,1er cycle,Public,0,0,,,5) pas de point d'eau,171,169,340,7
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI I,,-8.01195,12.5995,729020,,2ème cycle,Public,0,1,0,9,1) robinet ,354,346,700,9
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI II,,-8.01215,12.5992833333,729021,,2ème cycle,Public,0,0,,,5) pas de point d'eau,301,263,564,8
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI III,,,,950058,A localiser,2ème cycle,Public,0,1,0,6,5) pas de point d'eau,295,229,524,9
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BACO DJICORONI IV,,-8.02875,12.5992333333,1069183,,2ème cycle,Public,0,1,1,6,5) pas de point d'eau,331,321,652,10
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BADARA ALIOU,,,,706692,A localiser,1er cycle,Privé laïc,0,1,1,4,1) robinet ,70,94,164,6
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BADARA ALOU,,,,11073981,A localiser,2ème cycle,Privé laïc,0,1,1,4,1) robinet ,33,49,82,12
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BADENSO ECOLE,,,,1016304,A localiser,1er cycle,Privé laïc,0,1,0,1,3) puits non tarrissable,54,52,106,5
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BADIANI SANGARE,,,,11036963,A localiser,1er cycle,Privé laïc,0,1,0,3,5) pas de point d'eau,86,79,165,7
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BADRIL ISLAM,,,,707057,A localiser,1er cycle,Medersa,0,1,1,2,5) pas de point d'eau,90,128,218,4
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BA-FANTA SOUCKO [1er C],,,,11037506,A localiser,1er cycle,Privé laïc,0,1,0,3,1) robinet ,34,25,59,3
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BA-FANTA SOUCKO [2ème C],,,,11040813,A localiser,2ème cycle,Privé laïc,0,1,0,3,1) robinet ,7,5,12,1
BAMAKO,BAMAKO RIVE DROITE,TOROKOROBOUGOU,BAMAKO,COMMUNE V,BAH NENE DIALLO,,,,11075481,A localiser,1er cycle,Medersa,0,1,1,2,2) forage fonctionnel,103,152,255,14
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BAHABEN SANTARA 2è CI,,,,707039,A localiser,2ème cycle,Public,0,1,1,4,1) robinet ,224,219,443,7
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BAHABEN SANTARA 2è CII,,,,707040,A localiser,2ème cycle,Public,0,0,,,1) robinet ,215,195,410,14
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BAHABEN SANTARA 2è CIII,,,,707041,A localiser,2ème cycle,Public,0,1,1,2,1) robinet ,208,190,398,9
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BAHABEN SANTARA A,,-7.9548833333,12.66785,707866,,1er cycle,Public,0,0,,,2) forage fonctionnel,312,329,641,7
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BAHABEN SANTARA B,,-7.9548833333,12.66785,707867,,1er cycle,Public,1,1,0,25,1) robinet ,174,161,335,6
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BAHABEN SANTARA C,,-7.9548833333,12.66785,707868,,1er cycle,Public,0,1,0,6,1) robinet ,212,209,421,7
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BAHABEN SANTARA D,,-7.9548833333,12.66785,959382,,1er cycle,Public,0,1,0,25,5) pas de point d'eau,163,140,303,7
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BAKARY TRAORE [1er C],,,,950052,A localiser,1er cycle,Privé laïc,0,1,0,3,3) puits non tarrissable,84,86,170,8
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BAKARY TRAORE [2ème C],,,,11040585,A localiser,2ème cycle,Privé laïc,0,1,0,3,3) puits non tarrissable,26,25,51,8
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BAMUNAN,,,,722866,A localiser,1er cycle,Privé laïc,0,1,1,1,5) pas de point d'eau,122,74,196,6
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BANADIE,,,,1068671,A localiser,1er cycle,Privé laïc,0,1,0,2,3) puits non tarrissable,44,47,91,7
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BANAMBAISE [1er C],,-7.9364166667,12.6871166667,954580,,1er cycle,Privé laïc,0,1,0,4,1) robinet ,126,123,249,6
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BANAMBAISE [2ème C],,-7.9364166667,12.6871166667,11040651,,2ème cycle,Privé laïc,0,1,0,3,1) robinet ,44,51,95,10
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BANANKABOUGOU ,,,,1016289,A localiser,1er cycle,Public,0,0,,,2) forage fonctionnel,224,208,432,7
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BANANKABOUGOU A,,,,706000,A localiser,1er cycle,Public,0,1,0,13,1) robinet ,127,201,328,8
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BANANKABOUGOU B,,,,706001,A localiser,1er cycle,Public,0,1,0,13,1) robinet ,128,151,279,9
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BANANKABOUGOU C,,,,706002,A localiser,1er cycle,Public,0,1,0,2,1) robinet ,198,281,479,7
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BANANKABOUGOU D,,,,706003,A localiser,1er cycle,Public,0,0,,,1) robinet ,254,233,487,9
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BANANKABOUGOU I,,,,706024,A localiser,2ème cycle,Public,0,1,0,6,1) robinet ,280,265,545,17
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BANANKABOUGOU III,,,,990005,A localiser,2ème cycle,Public,0,1,1,4,1) robinet ,236,245,481,14
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BANANKABOUGOU IIII,,,,706025,A localiser,2ème cycle,Public,0,0,,,1) robinet ,190,222,412,11
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI 2è C I,,-7.96665,12.67229,707034,,2ème cycle,Public,0,1,0,9,3) puits non tarrissable,433,371,804,9
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI 2è C II,,-7.96665,12.67229,707035,,2ème cycle,Public,0,1,1,9,1) robinet ,310,296,606,10
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI 2è C III,,-7.96665,12.67229,707036,,2ème cycle,Public,0,1,0,4,1) robinet ,373,319,692,9
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI 2e C IV,,-7.96665,12.67229,943148,,2ème cycle,Public,0,1,0,9,1) robinet ,275,315,590,8
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI 2è C V,,-7.96665,12.67229,959383,,2ème cycle,Public,0,1,0,4,3) puits non tarrissable,342,306,648,10
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI A,,-7.95831,12.6748,707000,,1er cycle,Public,0,1,1,3,1) robinet ,321,300,621,8
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI A,,-7.95831,12.6748,11069980,,1er cycle,Public,0,1,1,6,1) robinet ,274,260,534,8
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI B,,-7.9668166667,12.6721333333,707001,,1er cycle,Public,0,1,0,2,2) forage fonctionnel,304,295,599,9
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI C,,,,707002,A localiser,1er cycle,Public,0,1,0,6,5) pas de point d'eau,285,241,526,10
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI D,,,,707003,A localiser,1er cycle,Public,0,1,0,4,3) puits non tarrissable,267,288,555,9
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI E,,-7.9544,12.6782,707013,,1er cycle,Public,0,1,1,9,1) robinet ,346,349,695,8
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI F,,,,1014505,A localiser,1er cycle,Public,0,0,,,1) robinet ,264,247,511,7
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI FARADA,,-7.9684833333,12.68835,707052,,1er cycle,Privé laïc,0,1,0,1,5) pas de point d'eau,220,203,423,7
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BANCONI PLATEAU B,,-7.96685,12.67222,959377,,1er cycle,Privé laïc,0,1,0,1,5) pas de point d'eau,91,88,179,6
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BANZANI,,,,11074512,A localiser,2ème cycle,Privé laïc,0,1,1,2,1) robinet ,68,63,131,8
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BANZANI NIAMAKORO,,,,722889,A localiser,1er cycle,Privé laïc,0,1,1,2,2) forage fonctionnel,133,124,257,7
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BARRY LANDS,,,,1068660,A localiser,1er cycle,Privé laïc,0,1,0,3,5) pas de point d'eau,49,65,114,6
BAMAKO,BAMAKO RIVE GAUCHE,BAMAKO COURA,BAMAKO,COMMUNE III,BASE 2°C II,,,,943054,A localiser,2ème cycle,Public,0,1,0,2,1) robinet ,129,107,236,10
BAMAKO,BAMAKO RIVE GAUCHE,BAMAKO COURA,BAMAKO,COMMUNE III,BASE A,,,,704000,A localiser,1er cycle,Public,0,1,0,2,1) robinet ,424,343,767,7
BAMAKO,BAMAKO RIVE GAUCHE,BAMAKO COURA,BAMAKO,COMMUNE III,BASE B,,,,704001,A localiser,1er cycle,Public,0,1,0,6,1) robinet ,351,328,679,8
BAMAKO,BAMAKO RIVE GAUCHE,HIPPODROME,BAMAKO,COMMUNE II,BASE BALLO [1er C],,,,727035,A localiser,1er cycle,Privé laïc,0,1,1,5,1) robinet ,131,119,250,6
BAMAKO,BAMAKO RIVE GAUCHE,HIPPODROME,BAMAKO,COMMUNE II,BASE BALLO [2ème C],,,,11040164,A localiser,2ème cycle,Privé laïc,0,1,0,4,1) robinet ,70,76,146,2
BAMAKO,BAMAKO RIVE GAUCHE,BAMAKO COURA,BAMAKO,COMMUNE III,BASE C,,,,704002,A localiser,1er cycle,Public,0,1,0,3,1) robinet ,117,146,263,6
BAMAKO,BAMAKO RIVE GAUCHE,BAMAKO COURA,BAMAKO,COMMUNE III,BASE D,,,,943055,A localiser,1er cycle,Public,0,0,,,1) robinet ,238,248,486,7
BAMAKO,BAMAKO RIVE GAUCHE,BAMAKO COURA,BAMAKO,COMMUNE III,BASE I,,,,704024,A localiser,2ème cycle,Public,0,0,,,1) robinet ,152,168,320,11
BAMAKO,BAMAKO RIVE GAUCHE,BAMAKO COURA,BAMAKO,COMMUNE III,BASE III,,,,960625,A localiser,2ème cycle,Public,0,1,0,2,1) robinet ,119,112,231,9
BAMAKO,BAMAKO RIVE GAUCHE,BAMAKO COURA,BAMAKO,COMMUNE III,BASE IV,,,,1066656,A localiser,2ème cycle,Public,0,1,0,4,1) robinet ,152,138,290,11
BAMAKO,BAMAKO RIVE GAUCHE,HIPPODROME,BAMAKO,COMMUNE II,BASE PEROU,,,,11033102,A localiser,1er cycle,Privé laïc,0,1,0,2,3) puits non tarrissable,24,18,42,3
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BASSITAN KANE,,,,11073974,A localiser,1er cycle,Privé laïc,0,1,0,1,3) puits non tarrissable,11,10,21,2
BAMAKO,BAMAKO RIVE DROITE,TOROKOROBOUGOU,BAMAKO,COMMUNE V,BATENIN DIARRA,,-7.9896,12.59563,11075471,,1er cycle,Privé laïc,0,1,1,2,1) robinet ,87,103,190,4
BAMAKO,BAMAKO RIVE DROITE,TOROKOROBOUGOU,BAMAKO,COMMUNE V,BATU MAWDO [1er C],,,,766702,A localiser,1er cycle,Privé laïc,0,1,1,2,1) robinet ,61,47,108,7
BAMAKO,BAMAKO RIVE DROITE,TOROKOROBOUGOU,BAMAKO,COMMUNE V,BATU MAWDO [2ème C],,,,11040488,A localiser,2ème cycle,Privé laïc,0,1,1,2,1) robinet ,33,39,72,7
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BAZZI,,-7.9545166667,12.67095,707015,,1er cycle,Privé laïc,0,1,0,2,1) robinet ,138,117,255,7
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BEMBA  KONE [1er C],,,,943456,A localiser,1er cycle,Communautaire,0,1,0,3,1) robinet ,87,114,201,8
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BEMBA  KONE [2ème C],,,,11040576,A localiser,2ème cycle,Communautaire,0,1,0,3,2) forage fonctionnel,55,50,105,7
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BENKAN,,-8.00189,12.58482,11037501,,1er cycle,Privé laïc,0,1,0,8,1) robinet ,371,324,695,13
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BENKAN,,-8.00189,12.58482,11075001,,2ème cycle,Privé laïc,0,1,0,2,5) pas de point d'eau,25,10,35,
BAMAKO,BAMAKO RIVE GAUCHE,SEBENICORO,BAMAKO,COMMUNE IV,BENKAN,,,,11073467,A localiser,1er cycle,Privé laïc,0,1,0,6,1) robinet ,47,47,94,7
BAMAKO,BAMAKO RIVE GAUCHE,SEBENICORO,BAMAKO,COMMUNE IV,BENKAN,,,,11073470,A localiser,2ème cycle,Privé laïc,0,1,0,6,1) robinet ,10,15,25,8
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BENSO,,,,960437,A localiser,1er cycle,Privé laïc,0,1,1,2,3) puits non tarrissable,149,117,266,7
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BENSO,,,,11074499,A localiser,2ème cycle,Privé laïc,0,1,1,2,3) puits non tarrissable,31,25,56,9
BAMAKO,BAMAKO RIVE GAUCHE,BANCONI,BAMAKO,COMMUNE I,BERCEAU DU SAVOIR,,-7.96856,12.68796,1064153,,1er cycle,Privé laïc,0,0,,,5) pas de point d'eau,94,79,173,7
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BIA [1er C],,-7.99972,12.5989,729105,,1er cycle,Privé laïc,0,1,1,4,5) pas de point d'eau,199,175,374,10
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BIA [2ème C],,-7.99972,12.5989,11040212,,2ème cycle,Privé laïc,0,1,1,4,5) pas de point d'eau,125,95,220,4
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BIBI ET SAM,,,,950050,A localiser,1er cycle,Privé laïc,0,1,1,5,1) robinet ,26,22,48,8
BAMAKO,BAMAKO RIVE DROITE,BANANKABOUGOU,BAMAKO,COMMUNE VI,BIENTOT,,,,11073975,A localiser,1er cycle,Privé laïc,0,1,0,3,1) robinet ,271,274,545,11
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BINTA BARRY  [1er C],,-8.00734,12.59849,943463,,1er cycle,Privé laïc,0,1,0,6,5) pas de point d'eau,291,259,550,13
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BINTA BARRY  [2ème C],,-8.00938,12.59827,11040578,,2ème cycle,Privé laïc,0,1,0,3,5) pas de point d'eau,74,87,161,10
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BIRAMA BALLO [1er C],,-8.0119,12.59871,729023,,1er cycle,Privé laïc,0,1,0,6,1) robinet ,281,248,529,12
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BIRAMA BALLO [2ème C],,-8.0119166667,12.5987333333,11040180,,2ème cycle,Privé laïc,0,1,0,6,1) robinet ,163,131,294,14
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BIYA [1er C],,,,722033,A localiser,1er cycle,Privé laïc,0,1,0,9,2) forage fonctionnel,89,91,180,7
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BIYA [2ème C],,,,11040108,A localiser,2ème cycle,Privé laïc,0,1,0,9,1) robinet ,62,61,123,9
BAMAKO,BAMAKO RIVE GAUCHE,CENTRE COMMERCIAL,BAMAKO,COMMUNE III,BOLIBANA,,,,715002,A localiser,1er cycle,Public,0,1,0,6,1) robinet ,110,148,258,7
BAMAKO,BAMAKO RIVE DROITE,FALADIE,BAMAKO,COMMUNE VI,BON BERGER,,,,11036961,A localiser,1er cycle,Privé laïc,0,1,1,2,1) robinet ,77,93,170,6
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BOUBACAR DIARRA,,,,11074983,A localiser,1er cycle,Privé laïc,0,1,0,2,5) pas de point d'eau,118,144,262,6
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BOUBACAR DIARRA,,,,11075017,A localiser,2ème cycle,Privé laïc,0,0,,,5) pas de point d'eau,12,8,20,4
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOUBACAR SIDIKI HAIDARA [1er C],,,,979061,A localiser,1er cycle,Privé laïc,0,1,1,2,4) puits tarrissable,25,33,58,6
BAMAKO,BAMAKO RIVE DROITE,TOROKOROBOUGOU,BAMAKO,COMMUNE V,BOUBACAR TRAORE,,-8.00335,12.5868333333,1069663,,1er cycle,Privé laïc,0,1,1,2,3) puits non tarrissable,74,64,138,6
BAMAKO,BAMAKO RIVE GAUCHE,BOZOLA,BAMAKO,COMMUNE II,BOUGOUBA Z.I 2ème C I,,,,714038,A localiser,2ème cycle,Public,0,1,0,4,1) robinet ,249,271,520,10
BAMAKO,BAMAKO RIVE GAUCHE,BOZOLA,BAMAKO,COMMUNE II,BOUGOUBA Z.I 2ème C II,,,,11033651,A localiser,2ème cycle,Public,0,1,1,4,2) forage fonctionnel,243,204,447,3
BAMAKO,BAMAKO RIVE GAUCHE,BOZOLA,BAMAKO,COMMUNE II,BOUGOUBA Z.I. A,,,,714000,A localiser,1er cycle,Public,0,1,1,6,1) robinet ,331,333,664,7
BAMAKO,BAMAKO RIVE GAUCHE,BOZOLA,BAMAKO,COMMUNE II,BOUGOUBA Z.I. B,,,,714001,A localiser,1er cycle,Public,0,1,1,31,1) robinet ,154,170,324,6
BAMAKO,BAMAKO RIVE GAUCHE,BOZOLA,BAMAKO,COMMUNE II,BOUGOUBA Z.I. C,,,,950235,A localiser,1er cycle,Public,0,1,1,3,1) robinet ,284,286,570,6
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU 2°C I,,-7.92713,12.67738,719047,,2ème cycle,Public,0,0,,,5) pas de point d'eau,191,199,390,11
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU 2°C II,,-7.92713,12.67738,719048,,2ème cycle,Public,0,0,,,5) pas de point d'eau,128,118,246,9
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU 2°C III,,-7.92713,12.67738,719049,,2ème cycle,Public,0,0,,,5) pas de point d'eau,148,171,319,10
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU 2°C IV,,-7.92713,12.67738,719050,,2ème cycle,Public,0,0,,,1) robinet ,144,117,261,9
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU A,,-7.92713,12.67738,719000,,1er cycle,Public,0,1,0,1,1) robinet ,154,177,331,8
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU B,,-7.92713,12.67738,719001,,1er cycle,Public,0,1,0,2,1) robinet ,261,244,505,10
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU C,,-7.92713,12.67738,719002,,1er cycle,Public,0,0,,,5) pas de point d'eau,137,132,269,8
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU D,,-7.92713,12.67738,719003,,1er cycle,Public,0,1,0,1,5) pas de point d'eau,123,134,257,8
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU E,,-7.92713,12.67738,719004,,1er cycle,Public,0,1,0,1,1) robinet ,343,309,652,8
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU F,,-7.92713,12.67738,719064,,1er cycle,Public,0,1,0,1,1) robinet ,280,256,536,7
BAMAKO,BAMAKO RIVE GAUCHE,DJELIBOUGOU,BAMAKO,COMMUNE I,BOULKASSOUMBOUGOU V,,-7.92713,12.67738,11070460,,2ème cycle,Public,0,0,,,5) pas de point d'eau,119,98,217,9
BAMAKO,BAMAKO RIVE GAUCHE,LAFIABOUGOU,BAMAKO,COMMUNE IV,BOURAGUE SANGARE A,,,,745004,A localiser,1er cycle,Public,0,0,,,1) robinet ,114,112,226,6
BAMAKO,BAMAKO RIVE GAUCHE,LAFIABOUGOU,BAMAKO,COMMUNE IV,BOURAGUE SANGARE B,,,,745445,A localiser,1er cycle,Public,0,1,0,6,1) robinet ,93,109,202,6
BAMAKO,BAMAKO RIVE GAUCHE,LAFIABOUGOU,BAMAKO,COMMUNE IV,BOURAGUE SANGARE C ,,,,745446,A localiser,1er cycle,Public,0,1,0,3,2) forage fonctionnel,128,132,260,5
BAMAKO,BAMAKO RIVE GAUCHE,LAFIABOUGOU,BAMAKO,COMMUNE IV,BOURAGUE SANGARE D ,,,,745007,A localiser,1er cycle,Public,0,0,,,1) robinet ,117,97,214,6
BAMAKO,BAMAKO RIVE GAUCHE,LAFIABOUGOU,BAMAKO,COMMUNE IV,BOURAGUE SANGARE E ,,,,745008,A localiser,1er cycle,Public,0,0,,,1) robinet ,139,170,309,7
BAMAKO,BAMAKO RIVE GAUCHE,LAFIABOUGOU,BAMAKO,COMMUNE IV,BOURAGUE SANGARE F,,,,745009,A localiser,1er cycle,Public,0,1,0,3,1) robinet ,94,152,246,6
BAMAKO,BAMAKO RIVE GAUCHE,LAFIABOUGOU,BAMAKO,COMMUNE IV,BOURAGUE SANGARE G ,,,,745006,A localiser,1er cycle,Public,0,1,1,8,5) pas de point d'eau,102,87,189,5
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BRAHIMA MAKADJI [1er C],,-7.98046,12.57618,11037502,,1er cycle,Privé laïc,0,1,0,2,3) puits non tarrissable,85,59,144,6
BAMAKO,BAMAKO RIVE DROITE,KALABAN COURA,BAMAKO,COMMUNE V,BRAHIMA MAKADJI [2ème C],,-7.98046,12.57618,11040811,,2ème cycle,Privé laïc,0,1,0,1,5) pas de point d'eau,14,17,31,5
BAMAKO,BAMAKO RIVE GAUCHE,LAFIABOUGOU,BAMAKO,COMMUNE IV,C.F.M.T(COLLEGE  FRAHAN  MARIE  THERESE),,,,745064,A localiser,2ème cycle,Privé laïc,0,1,0,6,1) robinet ,22,19,41,9
BAMAKO,BAMAKO RIVE GAUCHE,CENTRE COMMERCIAL,BAMAKO,COMMUNE III,CAMP DES GARDES A,,,,715003,A localiser,1er cycle,Public,0,1,0,3,1) robinet ,155,156,311,7
